"fac","subj","crsnum","longtitle"
"GS","EDUC",5310,"Literacy and Social Context"
"GS","EDUC",5340,"Adolescent and Children's Literature"
"GS","EDUC",5370,"Indigeneity and Territory in Cultural Traditions"
"GS","EDUC",5380,"Second Language Instruction"
"GS","EDUC",5383,"Multilingual Education"
"GS","EDUC",5412,"Changing Currents in Post-Secondary Education"
"GS","EDUC",5417,"Internationalization of Higher Education: Semantics, Polemics and Politics of Policy-Making"
"GS","EDUC",5435,"Studies of Adolescents and Cultural Experience"
"GS","EDUC",5440,"Urban Education"
"GS","EDUC",5445,"Education, Sustainability and the Ecological Crisis"
"GS","EDUC",5463,"Comparative Perspectives on Global Migration and Education"
"GS","EDUC",5470,"Representation and Visual Culture"
"GS","EDUC",5510,"Curriculum Study"
"GS","EDUC",5525,"The Act of Writing, Part I"
"GS","EDUC",5535,"Family Literacy"
"GS","EDUC",5540,"Educating Young Children"
"GS","EDUC",5545,"The Reggio Emilia Approach to Early Childhood Education"
"GS","EDUC",5550,"Play, Language and Learning"
"GS","EDUC",5620,"Ethical Possibilities in Education"
"GS","EDUC",5700,"Full Inclusion of all Students: Theory and Practice"
"GS","EDUC",5710,"Critical Perspectives on Special Education"
"GS","EDUC",5720,"Disability in Society"
"GS","EDUC",5800,"Critical Pedagogy"
"GS","EDUC",5815,"Seminar in Psychoanalytic Theory and Pedagogy"
"GS","EDUC",5850,"Science Technology and Society"
"GS","EDUC",5861,"Education and the World Wide Web: Critical Vantage Points"
"GS","EDUC",5900,"Independent Reading Course"
"GS","EDUC",5910,"Student  Initiated Collaborative Inquiry"
"GS","EDUC",5915,"Practium Seminar"
"GS","EDUC",5920,"Mathematical Playgrounds:  Paradoxes, Ambiguity and Uncertainty as Valuable Learning Experiences"
"GS","EN",5050,"Bibliography Seminar"
"GS","EN",6010,"Directed Reading"
"GS","EN",6010,"Directed Reading"
"GS","EN",6010,"Directed Reading"
"GS","EN",6010,"Directed Reading"
"GS","EN",6215,"Shakespeare:The Histories"
"GS","EN",6285,"Studies in Shakespeare: The Tragedies"
"GS","EN",6320,"Eighteenth-Century Intellectual Texts"
"GS","EN",6420,"Romantic Texts"
"GS","EN",6424,"Victorian Sexualities"
"GS","EN",6518,"Camp:  Theory and Practice"
"GS","EN",6546,"Post-Aparthied Drama: Theatricalizing the Truth and Reconciliation Commission"
"GS","EN",6558,"Studies in Modernist Poetry:  Six Poets in Theory"
"GS","EN",6564,"Redressing the Canon: Shakespeare and Contemporary Drama"
"GS","EN",6700,"Cognitive Approches to Literature"
"GS","EN",6741,"Modern Canadian Poetry"
"GS","EN",6761,"Twentieth-Century Canadian Drama"
"GS","EN",6950,"Postcolonial Theory"
"GS","EN",6965,"Theorizing Memory"
"GS","EN",6988,"Girlhood"
"GS","EN",6992,"Studies in Contemporary Literary and Cultural Theory"
"GS","EN",6997,"Issues in Contemporary Theory: Theorizing the Archive in the Canadian Context"
"GS","EN",7000,"Dissertation Proposal Writing Workshop"
"GS","ESS",5010,"Directed Reading"
"GS","ESS",5020,"Time Series and Spectral Analysis"
"GS","ESS",5180,"Physical Principles of Remote Sensing"
"GS","ESS",5200,"Atmospheric Dynamics"
"GS","ESS",5201,"Storms and Weather Systems"
"GS","ESS",5204,"Numerical Weather Prediction"
"GS","ESS",5205,"Cloud Physics and Radar Meteorology"
"GS","ESS",5210,"Wind Energy"
"GS","ESS",5230,"Remote Sensing of the Atmosphere"
"GS","ESS",5400,"Geographical Information Systems and Advanced Spatial Analysis"
"GS","ESS",5410,"Advanced Satellite Positioning"
"GS","ESS",5420,"Advanced Geospatial Information Technology"
"GS","ESS",5430,"Advanced Optimal Estimation Theory and Applications"
"GS","ESS",6010,"M.Sc. Research Exercise"
"GS","FACC",6100,"Advanced Financial Statement Analysis"
"GS","FACC",6120,"Corporate Responsibilty and Ethics"
"GS","FACC",6140,"Performance Measurement Systems"
"GS","FACC",6160,"Controls and Risk Management"
"GS","FACC",6180,"Research Methods"
"GS","FACC",6200,"Advanced Theory for Financial Accountability"
"GS","FACC",6220,"Corporate Governance and Financial Accountabilty"
"GS","FACC",6460,"Accountability Issues in the Government and Not-For-Profit"
"GS","FACC",6840,"Experiencing Financial Accountability"
"GS","FACC",6846,"Financial Accountability Internship"
"GS","FILM",5010,"Production"
"GS","FILM",5020,"Selected Topics In Production"
"GS","FILM",5021,"Process Cinema"
"GS","FILM",5070,"Hybrid Fiction"
"GS","FILM",5110,"Screenwriting"
"GS","FILM",5120,"Feature Screenwriting II"
"GS","FILM",5122,"Writing for Television"
"GS","FILM",5126,"Story Editing"
"GS","FILM",5130,"Selected Topics in Screenwriting"
"GS","FILM",5400,"Graduate Seminar"
"GS","FILM",5600,"Internship"
"GS","FILM",5600,"Internship"
"GS","FILM",5700,"Student Initiated Collaborative Inquiry"
"GS","FILM",5700,"Student Initiated Collaborative Inquiry"
"GS","FILM",5800,"Directed Reading"
"GS","FILM",5800,"Directed Reading"
"GS","FILM",6220,"Methods and Research in Cinema and Media Studies"
"GS","FILM",6230,"Contemporary Cinema and Media Theory"
"GS","FILM",6234,"Documentary Personalities: Werner Herzog and Errol Morris"
"GS","FILM",6242,"Space and Cinema"
"GS","FILM",6246,"Future Cinema II: Applied Theory"
"GS","FILM",6320,"Selected Topics in History and Criticism"
"GS","FILM",7000,"Cinema and Media Studies:  Key Concepts"
"GS","FREN",5238,"Littérature jeunesse et autoreprésentation"
"GS","FREN",5243,"Ecriture poetique"
"GS","FREN",5611,"L'approche diachronique et l'evolution historique du francais"
"GS","FREN",5712,"French Reading Course for Academic Purposes (Basic)"
"GS","FREN",5713,"French Reading Course for Academic Purposes (Intermediate)"
"GS","FREN",5900,"Cours de lecture dirigee"
"GS","FREN",6101,"Méthodes de recherche en études littéraires et linguistiques"
"GS","FREN",6204,"Interprétation des oeuvres littéraires: approches herméneutiques"
"GS","FREN",6206,"Introduction to textology--Introduction B la textologie"
"GS","FREN",6602,"Conséquences du contact des langues : recherches sociolinguistiques et socio-stylistiques sur le français en contact"
"GS","GEOG",5010,"Seminar In The Theory Of Geography"
"GS","GEOG",5011,"Graduate Colloquium"
"GS","GEOG",5025,"Research Design and Formulation in Human Geograph"
"GS","GEOG",5208,"Doctoral Seminar in Critical Human Geography"
"GS","GEOG",5209,"Masters Seminar in Critical Human Geography"
"GS","GEOG",5320,"Geographies of Industry in a Neoliberal Era"
"GS","GEOG",5326,"Critical Political Ecologies"
"GS","GEOG",5355,"Seminar in Political Geography:  Spaces of Power and the Politics of Space"
"GS","GEOG",5375,"Space, Place and Capitalism: Themes in Historical-Geographical Materialism"
"GS","GEOG",5600,"Research Seminar in Physical Geography"
"GS","GEOG",5607,"Ecological Climatology"
"GS","GEOG",5630,"Physical Hydrology of Water"
"GS","GEOG",5645,"Dynamics of Snow and Ice"
"GS","GEOG",5695,"Fluvial Geomorphology"
"GS","GEOG",5700,"The Making of Asian Studies: Critical Perspectives"
"GS","GEOG",6010,"M.A./M.Sc. Research Paper"
"GS","GEOG",6050,"M.A./M.Sc. Directed Reading Course"
"GS","GEOG",6060,"Ph.D. Directed Reading Course"
"GS","HIST",5026,"The Roman Empire"
"GS","HIST",5038,"Crime and Society in the Roman World"
"GS","HIST",5051,"Cultural History of Europe 1400-1800"
"GS","HIST",5060,"Directed Readings"
"GS","HIST",5060,"Directed Readings"
"GS","HIST",5070,"Directed Readings"
"GS","HIST",5070,"Directed Readings"
"GS","HIST",5126,"History of Higher Education in Canada"
"GS","HIST",5132,"The Social and Cultural History of Religion in Canada"
"GS","HIST",5172,"State and Society in Canada, 1945 to the Present"
"GS","HIST",5175,"Citizens, Historians and the State:  Writing the History of the Welfare State in Canada, 1900-1950"
"GS","HIST",5190,"Aboriginal History in North America Before 1900"
"GS","HIST",5350,"Environmental History of Medieval and Early Modern Europe"
"GS","HIST",5532,"The North American Immigrant Experience"
"GS","HIST",5562,"Issues in Comparative Women's and Gender History: Part II, The Twentieth Century"
"GS","HIST",5590,"Transnational and Global Histories"
"GS","HIST",5591,"History of Sexuality in North America and Western Europe 1600-2000"
"GS","HIST",5701,"Modern Cultural History"
"GS","HIST",5780,"""""Low Law and petty justice:  inferior courts and tribunals in Western societies"""""
"GS","HIST",5901,"The African Diaspora"
"GS","HIST",5903,"Themes in the Historiography of Africa"
"GS","HIST",5960,"Social History of Commodities"
"GS","HIST",6001,"Directed Readings"
"GS","HIST",6001,"Directed Readings"
"GS","HIST",6002,"Directed Readings"
"GS","HIST",6002,"Directed Readings"
"GS","HIST",6020,"Selected Topics In The History Of U.S."
"GS","HIST",6030,"Selected Topics In The Hist. Of Canada"
"GS","HIST",6040,"Europe, 1815-1945"
"GS","HIST",6050,"Themes In Western Social History"
"GS","HIST",6080,"History of Sciences, Social Sciences, Health and Environments"
"GS","HIST",6090,"Research Methods in Ancient History"
"GS","HLTH",5040,"Health, Ethics and Law"
"GS","HLTH",5050,"Perspectives in Decision-Making and Information Systems"
"GS","HLTH",5440,"Globalization, Drug Therapy and Health Equity"
"GS","HLTH",6210,"The Political Economy of Health Inequities"
"GS","HLTH",6220,"Human rights and Health Equity"
"GS","HRM",6000,"Major Research Paper"
"GS","HRM",6100,"Staffing Organizations"
"GS","HRM",6300,"Strategic Compensation"
"GS","HRM",6400,"Organizational Change & Development"
"GS","HRM",6500,"Human Resources Management Effectiveness"
"GS","HRM",6600,"Research, Measurement and Evaluation of Human Resources"
"GS","HRM",6800,"Global Mindsets and People Management"
"GS","HRM",6910,"Issues in Human Resource Management: Careers"
"GS","HRM",6920,"Work/Life Balance"
"GS","HRM",7000,"Human Resources Management Theory Seminar"
"GS","HRM",7010,"Qualitative Research Methods and Processes"
"GS","HRM",7020,"Quantitative Research Methods/Multivariate Statistics"
"GS","HRM",7030,"Teaching, Learning and Pedagogical Processes"
"GS","HRM",7040,"Univariate Statistics"
"GS","HRM",7050,"Multivariate Statistics"
"GS","HRM",7110,"Seminar 1: Seminal, Strategic & Macro-Human Resources Management Research"
"GS","HRM",7120,"Seminar II: Micro-Human Resources Management Research"
"GS","HUMA",5000,"Directed Reading"
"GS","HUMA",5000,"Directed Reading"
"GS","HUMA",5000,"Directed Reading"
"GS","HUMA",5000,"Directed Reading"
"GS","HUMA",5000,"Directed Reading"
"GS","HUMA",5001,"Graduate Seminar"
"GS","HUMA",5002,"Major Research Paper"
"GS","HUMA",5100,"Core Practices and Methodologies in Humanities Research"
"GS","HUMA",6000,"Directed Reading"
"GS","HUMA",6000,"Directed Reading"
"GS","HUMA",6001,"Graduate Seminar"
"GS","HUMA",6125,"Uncanny Fashion"
"GS","HUMA",6127,"Contemporary Theory and the Humanities"
"GS","HUMA",6132,"Race-thinking, Modernity, and Postcolonial Melancholia  Patrick Taylor"
"GS","HUMA",6136,"Literature and Politics: from the Restoration to the 1848 Revolutions"
"GS","HUMA",6204,"Holocaust Narratives:  Exploring the Limits of Representation"
"GS","HUMA",6216,"Moses through the Centuries"
"GS","HUMA",6322,"Modernism, Interdisciplinarity, and the Arts"
"GS","HUMA",6323,"Philosophy and its Others:  Recent Reflections"
"GS","HUMA",6325,"The Idea of Utopia: Introduction to Utopology"
"GS","HUMA",7000,"Dissertation Research"
"GS","INTE",5710,"Conference Interpreting I"
"GS","INTE",5715,"Conference Interpreting II"
"GS","INTE",5720,"Court Interpreting I"
"GS","INTE",5725,"Court Interpreting II"
"GS","INTE",5730,"Healthcare Interpreting I"
"GS","INTE",5735,"Healthcare Interpreting II"
"GS","ITEC",5210,"System Analysis and Design"
"GS","ITEC",6002,"Directed Readings"
"GS","ITEC",6110,"Workflow Systems and Service Oriented Architecture"
"GS","ITEC",6120,"Systems Requirements Management"
"GS","ITEC",6130,"Service Oriented Computing"
"GS","ITEC",6210,"Advanced Information Retrieval Systems"
"GS","ITEC",6310,"Research Methods in Information Technology"
"GS","ITEC",6330,"Designing and Building E-Business Applications"
"GS","ITEC",6970,"Advanced Topics in Information Technology"
"GS","KAHS",5340,"Advance Fitness/ Lifestyle Assessment and Counselling"
"GS","KAHS",5400,"Master's Practica"
"GS","KAHS",5400,"Non-thesis Master's Practica"
"GS","KAHS",5410,"Master's Practica"
"GS","KAHS",5410,"Non-thesis Master's Practica"
"GS","KAHS",6010,"Univariate Analysis and Design"
"GS","KAHS",6020,"Multivariate Analysis and Design"
"GS","KAHS",6030,"Qualitative Research Methods"
"GS","KAHS",6144,"Behavioural Cardiology and Cardiac Rehabilitation"
"GS","KAHS",6150,"Brain Mechanisms of Movement in Health and Disease"
"GS","KAHS",6155,"Fundamentals of Neuroscience I: Structures, Neurons and Synapses"
"GS","KAHS",6210,"Graduate Seminar"
"GS","KAHS",6220,"Readings in Special Topics"
"GS","KAHS",6300,"Cardiovascular Systems in Health and Exercise"
"GS","KAHS",6320,"Stem Cells and Tissue Regeneration"
"GS","KAHS",6370,"Advanced Exercise Physiology I: Muscle"
"GS","KAHS",6381,"Biomechanics of Human Movement for Injury and Rehabilitation"
"GS","KAHS",6392,"Nutrition, Health and Exercise Performance"
"GS","KAHS",6393,"Advanced Sports and Exercise Nutrition"
"GS","KAHS",6455,"Advanced Topics in Sport and Exercise Psychology"
"GS","KAHS",6460,"Applied Epidemiology"
"GS","KAHS",7200,"Ph.D. Graduate Seminar, Part I"
"GS","KAHS",7210,"Ph.D. Graduate Seminar, Part II"
"GS","LAL",5120,"Advanced Phonology"
"GS","LAL",5140,"Advanced Syntax"
"GS","LAL",5150,"Topics in the Syntax-Semantics Interface"
"GS","LAL",5350,"Pidgins and Creoles"
"GS","LAL",5400,"Sociolinguistics Research"
"GS","LAL",5440,"Syntactic Change"
"GS","LAL",6140,"Grammatical Analysis"
"GS","LAL",6230,"Reading and Writing in a Second Language: Theory to Practice"
"GS","LAL",6250,"Listening and Speaking in a Second Language"
"GS","LAL",6320,"Language contact and Language Structure"
"GS","LAL",6370,"Narrative Contributions to Applied Linguistics"
"GS","LAL",6420,"Sociolinguistics and Linguistics Systems: The Speech Community"
"GS","LAL",6450,"Discourse Analysis and Pragmatics"
"GS","LAL",6460,"Language Policy and Planning"
"GS","LAL",6470,"Language and Social Identity"
"GS","LAL",6500,"Research Methods in Applied Linguistics"
"GS","LAL",6900,"Independent Study"
"GS","LAW",6010,"Independent Reading"
"GS","LAW",6010,"Independent Research Paper"
"GS","LAW",6020,"Independent Research Paper"
"GS","LAW",6020,"Independent Research Paper"
"GS","LAW",6030,"Guided Study"
"GS","LAW",6030,"Guided Study"
"GS","LAW",6030,"Guided Study"
"GS","LAW",6030,"Guided Study"
"GS","LAW",6030,"Guided Study"
"GS","LAW",6030,"Guided Study"
"GS","LAW",6033,"Guided Study"
"GS","LAW",6033,"Guided Study"
"GS","LAW",6033,"Guided Study"
"GS","LAW",6033,"Guided Study: LL.B. Number and Name of Course (Non-Credit)"
"GS","LAW",6033,"Guided Study: LL.B. Number and Name of Course (Non-Credit)"
"GS","LAW",6033,"Guided Study: LL.B. Number and Name of Course (Non-Credit)"
"GS","LAW",6040,"Directed Reading"
"GS","LAW",6040,"Directed Reading"
"GS","LAW",6100,"Tax Policy, Statutory Interpretation and the Foundations of the Taxation of Individuals"
"GS","LAW",6101,"Advanced Legal Research Workshop"
"GS","LAW",6117,"Municipal Liability"
"GS","LAW",6121,"Family Law:  Themes, Theories, Controversies and Context"
"GS","LAW",6123,"Economic Issues:  Property, Pensions and Possession of the Home"
"GS","LAW",6130,"ICT Colloquium"
"GS","LAW",6131,"Study Group on Law in a Global Context I"
"GS","LAW",6132,"Study Group on Law in a Global Context II"
"GS","LAW",6133,"Study Group on Law in a Global Context III"
"GS","LAW",6134,"Study Group on Law in a Global Context IV"
"GS","LAW",6135,"Study Group on Regulation & Governance I"
"GS","LAW",6136,"Study Group on Regulation and Governance II"
"GS","LAW",6137,"Study Group on Regulation and Governance III"
"GS","LAW",6138,"Study Group on Regulation and Governance IV"
"GS","LAW",6143,"Advanced Securities"
"GS","LAW",6145,"Intellectual Property Theory"
"GS","LAW",6146,"Labour and Employment Law and Policy Colloquium"
"GS","LAW",6149,"Introduction to Graduate Legal Studies"
"GS","LAW",6151,"Study Group on Law and Social Justice I"
"GS","LAW",6152,"Study Group on Law and Social Justice II"
"GS","LAW",6153,"Study Group on Law and Social Justice III"
"GS","LAW",6154,"Study Group on Law and Social Justice IV"
"GS","LAW",6155,"Study Group on Theoretical Perspectives I"
"GS","LAW",6156,"Study Group on Theoretical Perspectives II"
"GS","LAW",6157,"Study Group on Theoretical Perspectives III"
"GS","LAW",6158,"Study Group on Theoretical Perspectives IV"
"GS","LAW",6159,"The Law of the Crown"
"GS","LAW",6298,"International Commercial Arbitration"
"GS","LAW",6298,"International Commercial Arbitration"
"GS","LAW",6300,"Introduction to Dispute Resolution"
"GS","LAW",6301,"The Theory & Practice Of ADR"
"GS","LAW",6301,"The Theory & Practice of ADR"
